productID,UPC,productName,quantityNeeded,quantityOnHand,minimumQuantity,brandName,category,storageLocation,store,addressLine1,addressLine2,city,stateAbbrev,zipCode
923486,40000550785,"MILK CHOCOLATE CANDIES, MILK CHOCOLATE",3,1,2,Mars Chocolate North America LLC,Candy,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
1093981,40000557388,"MILK CHOCOLATE CANDIES RED, WHITE & BLUE MIX, MILK CHOCOLATE",2,0,1,Mars Chocolate North America LLC,Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
544919,40822017497,CLASSIC HUMMUS,1,2,1,Sabra Dipping Company LLC,Dips & Salsa,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
441010,41130388330,"CULINARY CIRCLE, CREAM CHEESE SPREAD, KALAMATA OLIVE & FETA",2,1,1,"Supervalu, Inc.",Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
476417,41144799221,PIE CRUMBLER,2,2,1,West Coast Grocery Company,"Cakes, Cupcakes, Snack Cakes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
589073,41191237035,ICE CREAM,2,2,1,Dean Foods Company,Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
759902,41196911817,Progresso Vegetable Classics Lentil with Roasted Vegetables Soup,3,1,2,GENERAL MILLS SALES INC.,Prepared Soups,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
918388,41220335312,"100% APPLE JUICE FROM CONCENTRATE, APPLE JUICE",2,0,1,H E Butt Grocery Company,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
508842,41224620001,WILD SWEDISH LINGONBERRIES STIRRED WITH SUGAR,2,1,1,American Roland Food Corp.,"Jam, Jelly & Fruit Spreads",Pantry,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
619542,41250025979,CAVATAPPI,2,2,1,"Meijer, Inc.",Pasta by Shape & Type,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
500044,41250102434,CULTURED LOWFAT BUTTERMILK,3,2,2,"Meijer, Inc.",Milk,Refrigerator,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
816738,41250564829,"MEIJER, INSTANT OATMEAL, PEACHES, CREAM, PEACHES, CREAM",2,2,1,"Meijer, Inc.",Cereal,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
629148,41250941958,SAUERKRAUT,2,1,2,"Meijer, Inc.",Canned Vegetables,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
479372,41262283947,RIDGIES POTATO CHIPS,3,1,2,"Wise Foods, Inc.","Chips, Pretzels & Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
441870,41268195145,AMERICAN SINGLES CHEESE,2,2,1,Hannaford Bros. Co.,Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
933476,41268215898,"PICO DE GALLO SALSA, PICO DE GALLO",3,1,2,Hannaford Bros. Co.,Dips & Salsa,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
441919,41268755912,"TASTE OF INSPIRATIONS, CRUMBLED FETA CHEESE",2,2,2,Hannaford Bros. Co.,Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
392345,41270031172,"IGA, DELI STYLE SPICE BROWN MUSTARD",3,2,2,"Iga, Inc.","Ketchup, Mustard, BBQ & Cheese Sauce",Pantry,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
549567,41270321914,WHEAT WAFERS,3,1,2,"Iga, Inc.",Crackers & Biscotti,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
562845,41270830638,SUGAR FROSTED FLAKES,3,2,2,"Iga, Inc.",Cereal,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
631114,41271018318,"INTERNATIONAL DELIGHT, GOURMET COFFEE CREAMER, SALTED CARAMEL MOCHA, SALTED CARAMEL MOCHA",2,0,1,Dean Foods Company,Milk Additives,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
848462,41271022605,"PUMPKIN PIE SPICE SUGAR FREE COFFEE CREAMER, PUMPKIN",1,2,1,Dean Foods Company,Milk Additives,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
628292,41303006757,"CHOCOLATE CHIP BREAK 'N BAKE COOKIE DOUGH, CHOCOLATE CHIP",1,2,1,"Supervalu, Inc.",Crusts & Dough,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
570175,41303015353,RICE CAKE,1,2,1,"Supervalu, Inc.",Other Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
628280,41303016794,"CHICKEN NOODLE CONDENSED SOUP, CHICKEN NOODLE",1,1,1,"Supervalu, Inc.",Canned Condensed Soup,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
403587,41303017418,ORIGINAL APPLE SAUCE,2,0,1,"Supervalu, Inc.",Wholesome Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
404572,41303031254,"ESSENTIAL EVERYDAY, PRESERVES, RED RASPBERRY",3,3,1,"Supervalu, Inc.","Jam, Jelly & Fruit Spreads",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
570597,41303036839,NONFAT YOGURT,3,1,2,"Supervalu, Inc.",Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
423002,41303051931,TRAIL MIX,2,2,1,"Supervalu, Inc.","Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
581597,41303076170,FRUIT & VEGGIE FRUIT FLAVORED SNACKS,1,1,1,"Supervalu, Inc.",Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
547944,41318010879,WHOLE MARASCHINO CHERRIES,2,2,1,"Schnuck Markets, Inc.",Baking Decorations & Dessert Toppings,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
904126,41318200904,"CREAMY POPPYSEED DRESSING, CREAMY POPPYSEED",2,1,2,"Schnuck Markets, Inc.",Salad Dressing & Mayonnaise,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
686320,41318251777,"CARAMEL CORN, CARAMEL",2,1,1,"Schnuck Markets, Inc.","Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
524869,41318300006,CHICKEN BROTH,2,1,1,"Schnuck Markets, Inc.",Canned Soup,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
936946,41318300253,"DELUXE MACARONI & CHEESE DINNER IN A CHEDDAR CHEESE SAUCE, CHEDDAR CHEESE",3,3,1,"Schnuck Markets, Inc.",Pasta Dinners,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
604295,41318410167,ORIGINAL THIN CRUST SAUSAGE PIZZA,2,0,1,"Schnuck Markets, Inc.",Pizza,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
473137,41318480399,PEAS & CARROTS,1,1,1,"Schnuck Markets, Inc.",Frozen Vegetables,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
830808,41321006609,"ITALIAN DRESSING, ITALIAN",2,1,1,Pinnacle Foods Group LLC,Salad Dressing & Mayonnaise,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
529922,41321009754,BALSAMIC VINAIGRETTE DRESSING,1,2,1,Pinnacle Foods Group LLC,Salad Dressing & Mayonnaise,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
581535,41321016660,DRESSING & MARINADE,2,2,2,Pinnacle Foods Group LLC,Salad Dressing & Mayonnaise,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
360748,41331020053,"GOYA, PREMIUM GREEN PIGEON PEAS WITH COCONUT",3,1,2,"Goya Foods, Inc.",Canned Vegetables,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
556798,41331126489,RICE WITH GREEN PEPPERS & CORN,2,2,2,"Goya Foods, Inc.",Flavored Rice Dishes,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
486027,41392600188,"E.D. SMITH, TRIPLE FRUITS SPREAD, STRAWBERRY WITH RASPBERRY & PLUM",2,0,1,"Gem, Inc.","Jam, Jelly & Fruit Spreads",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1079037,41415005518,"FOUR CHEESE MOZZARELLA, ASIAGO, PARMESAN, AND ROMANO CHEESES WITH CLASSIC SEASONINGS ON A SELF-RISING CRUST PIZZA, FOUR CHEESE",2,2,2,"Publix Super Markets, Inc.",Pizza,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
908648,41415029088,"BROWN GRAVY MIX, BROWN",3,2,2,"Publix Super Markets, Inc.",Gravy Mix,Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
780312,41415319912,MARBLE SLICED LOAF CAKE WITH VANILLA-FLAVORED ICING,2,2,2,"Publix Super Markets, Inc.","Cakes, Cupcakes, Snack Cakes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
941192,41415420458,WILD CAUGHT COD LOINS,2,2,1,"Publix Super Markets, Inc.",Frozen Fish & Seafood,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
819348,41460201019,"TACO SEASONING, TACO",1,2,1,Pioneer Flour Mills,"Seasoning Mixes, Salts, Marinades & Tenderizers",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
553206,41497012497,PREMIUM ICE CREAM,2,2,1,"Weis Markets, Inc.",Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
927476,41497035588,"SEASONED, SHREDDED POTATOES TATER BITES, SEASONED",2,2,1,"Weis Markets, Inc.","French Fries, Potatoes & Onion Rings",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
360529,41497059010,POTATO SALAD,2,1,1,"Weis Markets, Inc.","Pickles, Olives, Peppers & Relishes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
379944,41497065820,FRESH YOUNG TURKEY,2,2,1,"Weis Markets, Inc.","Poultry, Chicken & Turkey",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
380376,41497085576,TRADITIONAL FLOUR TORTILLAS,1,1,1,"Weis Markets, Inc.",Mexican Dinner Mixes,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
496221,41497099634,ORGANIC REDUCED FAT MILK,2,2,1,"Weis Markets, Inc.",Milk,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
814650,41497276899,"MARINARA CLASSIC SAUCES, MARINARA",1,1,1,"Weis Markets, Inc.",Prepared Pasta & Pizza Sauces,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
366470,41497277650,TOMATO SAUCE,3,2,2,WEIS QUALITY,Tomatoes,Refrigerator,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
385040,41497348367,CLASSIC CAKE MIX,2,1,1,"Weis Markets, Inc.","Cake, Cookie & Cupcake Mixes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
384082,41497376551,MILK CHOCOLATE CHIPS,2,0,1,WEIS QUALITY,Baking Decorations & Dessert Toppings,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
816008,41497431113,"STRAWBERRY FLAVORED SYRUP, STRAWBERRY",2,2,2,"Weis Markets, Inc.",Syrups & Molasses,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
432948,41497562053,ORIGINAL MILK DIPS CHOCOLATE SANDWICH COOKIES,1,2,1,WEIS QUALITY,Cookies & Biscuits,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
393346,41498110208,"SWEET HARVEST, JELLIED CRANBERRY SAUCE, CRANBERERY",2,2,2,Aldi-Benner Company,Canned Fruit,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1064243,41498301248,"VIOLET SEA SALT, VIOLET",1,2,1,Aldi Inc.,"Seasoning Mixes, Salts, Marinades & Tenderizers",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
581523,41500989211,REAL HONEY MUSTARD DIPPING SAUCE,1,2,1,"Reckitt Benckiser, Inc.","Ketchup, Mustard, BBQ & Cheese Sauce",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
562103,41512087035,CUT SPINACH,3,3,1,FIRST STREET,Canned Vegetables,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
550849,41512092640,HERB & GARLIC MARINADE,1,2,1,FIRST STREET,"Seasoning Mixes, Salts, Marinades & Tenderizers",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
558526,41512128585,BARTLETT PEAR HALVES IN EXTRA LIGHT SYRUP,3,3,1,FIRST STREET,Canned Fruit,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
875164,41548826400,"TROPICAL BLEND BANANA BASED NON-DAIRY FROZEN FRUIT BLEND, TROPICAL BLEND",1,2,1,Dreyer's Grand Ice Cream Inc.,Other Frozen Desserts,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1072551,41565000586,"MEDIUM PICANTE SAUCE, MEDIUM PICANTE",3,1,2,"Pace Foods, Inc.","Ketchup, Mustard, BBQ & Cheese Sauce",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
612856,41565249794,PACE DIPS HONEY CHIPOTLE SALSA,1,1,1,CAMPBELL SOUP COMPANY,Sauces/Spreads/Dips/Condiments,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
799869,41585039337,HONEY,3,3,1,Sweet Harvest Foods Management Company,Honey,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
837456,41625009948,COOKED SHRIMP SALAD,2,2,1,Matlaws Food Products Inc,Frozen Fish & Seafood,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1046031,41679587195,"CAFE MOCHA HIGH PROTIEN BALANCED NUTRITIONAL DRINK, CAFE MOCHA",3,2,2,"Nestle Healthcare Nutrition, Inc.","Energy, Protein & Muscle Recovery Drinks",Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
914712,41679681589,"VERY VANILLA BALANCED NUTRITIONAL DRINK, VERY VANILLA",3,2,2,"Nestle Healthcare Nutrition, Inc.","Energy, Protein & Muscle Recovery Drinks",Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
513745,41735001870,INDIAN TIKKA MASALA [SAUCE],2,2,2,MARKET 32,Other Cooking Sauces,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
448758,41735079121,BRUSSELS SPROUTS IN SWEET BUTTER SAUCE STEAMBAG,2,1,1,Price Chopper Supermarkets,Frozen Vegetables,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
513732,41735090799,LACTOSE FREE WHOLE MILK,2,2,1,Price Chopper Supermarkets,Milk,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
400229,41789001253,"SHRIMP, RAMEN NOODLES WITH VEGETABLES",3,1,2,"Maruchan, Inc.",All Noodles,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
383029,41820810882,"MARKET STAND, FRESH PACK SANDWICH SLICER, CHIPOTLE AGAVE",1,2,1,"Bay Valley Foods, LLC","Pickles, Olives, Peppers & Relishes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
433099,42187216232,CREAM SODA,3,1,2,"S. M. Flickinger Co., Inc.",Soda,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
507503,42396253325,"MOTHER'S MAID, LIGHT RED KIDNEY BEANS IN BRINE",3,1,2,"Burnette Foods, Inc.",Canned & Bottled Beans,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
822164,42400939788,"CINNAMON TOASTERS CEREAL, CINNAMON",3,3,1,"Post Consumer Brands, LLC",Cereal,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
389937,42456005055,CHOCOLATE HAZELNUT,3,1,2,"Dbc, Inc.",Cookies & Biscuits,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
497369,42563600266,ORGANIC BALSAMIC VINAIGRETTE,2,2,1,"United Natural Foods, Inc.",Salad Dressing & Mayonnaise,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
760774,42800492098,Totino's Supreme Stuffed Nachos 110 Count,2,1,2,GENERAL MILLS SALES INC.,Savoury Bakery Products,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
963171,43000053782,"LEMONADE FLAVORED JAMMERS DRINK, LEMONADE",2,0,1,Kraft Heinz Foods Company,Soda,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
1012083,43000078587,"GRAPE FLAVORED SPARKLING DRINK, GRAPE",2,1,1,Kraft Heinz Foods Company,Other Drinks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1075021,43695310870,"FIERY CHORIZO QUESO FUNDIDO FILLED WITH CHORIZO, MONTEREY JACK & WHITE CHEDDAR CHEESE, POBLANO PEPPERS & SAUCE IN A BAKED PRETZEL STICK STUFFED PRETZELS, FIERY CHORIZO QUESO FUNDIDO",2,1,1,Nestle USA Inc.,Frozen Appetizers & Hors D'oeuvres,Refrigerator-Freezer,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
392384,43958102259,PURE SHEEP'S MILK CHEESE,1,1,1,Etablissements Albert Alric,Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
992597,44000002251,"ORIGINAL 100% WHOLE GRAIN SNACKS, ORIGINAL",1,1,1,Nabisco Biscuit Company,"Chips, Pretzels & Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
540952,44000023737,"NABISCO, MISTER SALTY, HANDI-SNACKS, PRETZELS 'M CHEESE DIP",3,1,2,Nabisco Biscuit Company,Crackers & Biscotti,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
992529,44000031992,"BOLD BUFFALO & RANCH FLAVORED FILLED CRACKERS, BOLD BUFFALO & RANCH",1,1,1,Nabisco Biscuit Company,Crackers & Biscotti,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
540891,44000044862,"NABISCO, GOOD THINS POTATO & WHEAT SNACKS, SPINACH & GARLIC",3,1,2,Nabisco Biscuit Company,"Chips, Pretzels & Snacks",Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
441664,44100152429,COFFEE CREAMER,2,1,1,HP Hood LLC,Milk Additives,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
520588,44500200706,SMOKED SAUSAGE,2,0,1,Sara Lee Foods,"Sausages, Hotdogs & Brats",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1069367,46100400333,"4 CHEESE MEXICAN MONTEREY JACK, ASADERO, CHEDDAR & QUESO QUESADILLA FINE CUT SHREDDED NATURAL CHEESES, 4 CHEESE MEXICAN",2,0,1,Sargento Foods Inc,Cheese,Refrigerator,Walmart,220 N Adair St,null,Cornelius,OR,97113
542574,46567009643,BUTTERY FLAVOR NONSTICK COOKING SPRAY,3,1,2,Raley's,Vegetable & Cooking Oils,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
460861,46567030753,SOLID WHITE ALBACORE,2,0,1,Raley's,Canned Tuna,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
802811,46567513072,WILD-CAUGHT TEXAS GULF MEDIUM SHRIMP,3,1,2,Raley's,Frozen Fish & Seafood,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1017423,46600022806,NATURAL CASING FRANKS,2,1,1,Swift-Eckrich Inc.,"Sausages, Hotdogs & Brats",Refrigerator,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
399839,46872900031,"FAMILY, SARDINES IN TOMATO SAUCE",1,2,1,"Family Food Company, Inc.",Canned Seafood,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1004533,46900001235,PINTO BEANS WITH JALAPENO PEPPERS,1,1,1,"Conagra Brands, Inc.",Canned & Bottled Beans,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
629550,47500011136,"TURKEY PEPPERONI, TURKEY",3,1,2,BRIDGFORD,"Pepperoni, Salami & Cold Cuts",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
706990,48500000021,"FLAVORED BLEND OF APPLE, WHITE GRAPE AND RUBY RED GRAPEFRUIT JUICES FROM CONCENTRATE, RUBY RED GRAPEFRUIT",2,1,1,"Tropicana Products, Inc.","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Pantry,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
582496,48696001529,VEGETARIAN SOY CHORIZO,2,1,1,REYNALDO'S,Other Meats,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
554183,48802022387,CORN TORTILLAS,2,2,1,FIESTA,Mexican Dinner Mixes,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
501329,49022791909,"GOOD & DELISH, 100% JUICE, WHITE GRAPE",2,1,1,Walgreens Co.,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",Pantry,Walgreens,115 N 20th Ave,null,Hillsboro,OR,97113
490441,49022939455,CHICK IT OUT ASSORTED JELLY BEANS,3,2,2,Walgreens Co.,Candy,Pantry,Walgreens,115 N 20th Ave,null,Hillsboro,OR,97113
964501,49900272681,REDUCED FAT CULTURED BUTTERMILK,2,1,1,Kraft Heinz Foods Company,Milk,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1075859,50000768080,"FUDGE BROWNIE EDIBLE BATTER, FUDGE BROWNIE",1,2,1,Nestle USA Inc.,Crusts & Dough,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
582403,50400085022,ENRICHED SANDWICH BREAD,1,1,1,GOLDEN BAKE,Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
600856,50428329184,DRIED PLUMS PITTED PRUNES,3,1,2,"CVS Pharmacy, Inc.",Wholesome Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
870480,50500045896,"HOT LOUISIANA BRAND SMOKED SAUSAGE, MED",2,2,2,"Clougherty Packing, LLC","Sausages, Hotdogs & Brats",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
722842,50700560762,"CHUNKY MUSHROOM PASTA SAUCE, CHUNKY MUSHROOM",1,1,1,"The Federated Group, Inc.",Prepared Pasta & Pizza Sauces,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
809698,51000212375,CAMPBELL'S CONDENSED SOUP VEGETABLE BEEF,2,1,1,CAMPBELL SOUP COMPANY,Prepared Soups,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
612350,51000245427,V8 V-FUSION BEVERAGE PEACH MANGO,2,2,1,CAMPBELL SOUP COMPANY,Non Alcoholic Beverages  Ready to Drink,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1014533,51500750353,"NO-STIR PEANUT BUTTER, CRUNCHY",2,0,1,The J.M. Smucker Company,Nut & Seed Butters,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
487845,51721004013,"KLOSTERMAN, WHOLE WHEAT BREAD",2,0,1,Klosterman Baking Company,Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
486794,51900016103,PREMIUM COOKED HAM,3,1,2,"Land O'Frost, Inc.","Pepperoni, Salami & Cold Cuts",Refrigerator,Walmart,220 N Adair St,null,Cornelius,OR,97113
360206,51933156005,"KURTZ, SALAD OLIVES WITH MINCED PIMIENTO",3,2,2,The Moran Group Incorporated,"Pickles, Olives, Peppers & Relishes",Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
477002,51933340787,ASSORTED TWIN POP,3,1,2,The Moran Group Incorporated,Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Walmart,220 N Adair St,null,Cornelius,OR,97113
1015061,52000041286,"COOL BLUE LOWER SUGAR THIRST QUENCHER, COOL BLUE",3,1,2,The Quaker Oats Co./gatorade-Van Camp,Sport Drinks,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
765138,52000103120,Gatorade Thirst Quencher Glacier Cherry Sports Drink (12 - 12 Fluid Ounce) 144 Fluid Ounce 12 Pack Plastic Bottles,1,1,1,QTG,Non Alcoholic Beverages  Ready to Drink,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
774684,52000104066,BLUE CHERRY FLAVORED BOLD & INTENSE THIRST QUENCHER,2,0,1,The Quaker Oats Co./gatorade-Van Camp,Sport Drinks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
761542,52000208917,Gatorade Frost Rain Berry (8 - 20 Fluid Ounce)  160 Fluid Ounce 8 Pack Plastic Bottle,2,0,1,QTG,Non Alcoholic Beverages  Ready to Drink,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
866644,52100040783,"SOUTHWESTERN CHICKEN & VEGETABLES RECIPE & SEASONING MIX, SOUTHWESTERN CHICKEN & VEGETABLES",1,2,1,"McCormick & Company, Inc.","Seasoning Mixes, Salts, Marinades & Tenderizers",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
603079,52100042435,"HONEY SRIRACHA MARINADE MIX, HONEY, SRIRACHA",2,0,1,"McCormick & Company, Inc.","Seasoning Mixes, Salts, Marinades & Tenderizers",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
794575,52100091006,MILD TACO SEASONING MIX,2,2,1,"McCormick & Company, Inc.","Seasoning Mixes, Salts, Marinades & Tenderizers",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
391219,52851112203,GARAM MASALA SEASONING,2,2,1,Soofer Co. Inc.,Herbs & Spices,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
588192,53800631066,ORGANIC BLACK RIPE PITTED OLIVES,3,1,2,"Bell-Carter Foods, Inc.","Pickles, Olives, Peppers & Relishes",Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
629450,55270844335,"GRACE, SOUP MIX, PUMPKIN, PUMPKIN",2,2,1,Grace Kennedy Co. Ltd,Other Soups,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
582433,61500122692,STRAWBERRY LEMONADE FLAVORED BEVERAGE,3,1,2,STARS & STRIPES,Soda,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
